dataset	algorithm	proc	n_edges	GS_src	n_TFs	pred_TFs
gasch_GSE102475	SCENIC	normalized	10000	yeast_chipunion	4	YDR146C,YLR223C,YMR037C,YNL216W
gasch_GSE102475	SCENIC	normalized	50000	yeast_chipunion	8	YER111C,YHR084W,YLR223C,YLR403W,YMR037C,YNL068C,YNL216W,YPR104C
gasch_GSE102475	SCENIC	normalized	5000	yeast_KDUnion	6	YDL020C,YDR096W,YEL009C,YIL101C,YML007W,YMR037C
gasch_GSE102475	SCENIC	normalized	10000	yeast_KDUnion	13	YDL020C,YDR096W,YDR146C,YEL009C,YGL073W,YHR006W,YIL036W,YIL101C,YML007W,YMR037C,YOL051W,YOR028C,YOR298C-A
gasch_GSE102475	SCENIC	normalized	50000	yeast_KDUnion	25	YDL020C,YDR096W,YDR463W,YEL009C,YER161C,YGL071W,YGL073W,YGL166W,YHR006W,YHR084W,YIL036W,YIL101C,YIL119C,YIR033W,YLR113W,YLR131C,YML007W,YMR037C,YMR043W,YNL103W,YNL216W,YOL004W,YOL051W,YOR028C,YPL075W
gasch_GSE102475	SCENIC	normalized	5000	yeast_chipunion_KDUnion_intersect	1	YMR037C
gasch_GSE102475	SCENIC	normalized	10000	yeast_chipunion_KDUnion_intersect	3	YLR403W,YMR037C,YNL216W
gasch_GSE102475	SCENIC	normalized	50000	yeast_chipunion_KDUnion_intersect	5	YHR084W,YLR403W,YMR037C,YNL216W,YPR104C
han_GSE107552	SCENIC	normalized	5000	hESC_encodechip	9	CHD7,EGR1,JUN,JUND,NANOG,POLR2A,POU5F1,SP1,TAF7
han_GSE107552	SCENIC	normalized	10000	hESC_encodechip	11	BCL11A,CHD1,EGR1,HDAC2,JUN,JUND,NANOG,POLR2A,POU5F1,SP1,TAF7
han_GSE107552	SCENIC	normalized	50000	hESC_encodechip	19	CHD1,CHD7,EGR1,EP300,HDAC2,JUN,JUND,MYC,NANOG,POLR2A,POU5F1,REST,SAP30,SP1,SRF,TAF7,TBP,TCF12,YY1
han_GSE107552	SCENIC	normalized	5000	hESC_escapechip	1	POU5F1
han_GSE107552	SCENIC	normalized	10000	hESC_escapechip	8	CDX2,E2F4,NANOG,POU5F1,SOX2,TBX3,TRIM28,ZFP42
han_GSE107552	SCENIC	normalized	50000	hESC_escapechip	12	CHD1,E2F4,KLF4,MAX,MYC,NANOG,POU5F1,SALL4,SOX2,TCF3,TRIM28,ZFX
han_GSE107552	SCENIC	normalized	5000	hESC_chipunion	8	CDX2,EGR1,JUN,JUND,KLF4,NANOG,POU5F1,SOX2
han_GSE107552	SCENIC	normalized	10000	hESC_chipunion	14	CDX2,CHD7,E2F4,EGR1,JUN,JUND,NANOG,POLR2A,POU5F1,SOX2,SP1,TBX3,TRIM28,USF2
han_GSE107552	SCENIC	normalized	50000	hESC_chipunion	20	BCL11A,CHD1,CHD7,E2F4,EGR1,JUN,JUND,KLF4,NANOG,POU5F1,REST,SALL4,SOX2,SP1,TAF7,TBP,TBX3,TCF12,YY1,ZFP42
han_GSE107552	SCENIC	normalized	5000	hESC_logof	6	EOMES,JARID2,POU5F1,PRDM14,SOX2,TBX3
han_GSE107552	SCENIC	normalized	10000	hESC_logof	6	EOMES,GATA3,JARID2,POU5F1,SOX2,TBX3
han_GSE107552	SCENIC	normalized	50000	hESC_logof	7	ASCL1,GATA3,JARID2,POU5F1,SOX17,TBX3,ZNF281
han_GSE107552	SCENIC	normalized	5000	hESC_nishiyama	9	EOMES,FOXC1,GATA3,HNF4A,HOXA2,OTX2,POU5F1,SOX11,SOX2
han_GSE107552	SCENIC	normalized	10000	hESC_nishiyama	8	EOMES,ETS1,FOSL2,GATA3,HNF4A,POU5F1,SOX2,SOX7
han_GSE107552	SCENIC	normalized	50000	hESC_nishiyama	8	CDX2,ETS1,FOSL2,GATA3,HESX1,HNF4A,SOX2,SOX7
han_GSE107552	SCENIC	normalized	5000	hESC_KDUnion	9	EOMES,FOXC1,GATA3,HNF4A,OTX2,POU5F1,SOX11,SOX2,TBX3
han_GSE107552	SCENIC	normalized	10000	hESC_KDUnion	14	EOMES,ETS1,FOSL2,GATA3,HESX1,HNF4A,HOXA2,JARID2,NR2F2,OTX2,POU5F1,SOX2,SOX7,TBX3
han_GSE107552	SCENIC	normalized	50000	hESC_KDUnion	14	ASCL1,CDX2,ETS1,FOSL2,GATA3,HESX1,HNF4A,JARID2,NANOG,POU5F1,SOX17,SOX2,SOX7,TBX3
han_GSE107552	SCENIC	normalized	5000	hESC_chipunion_KDUnion_intersect	3	CDX2,POU5F1,TBX3
han_GSE107552	SCENIC	normalized	10000	hESC_chipunion_KDUnion_intersect	4	CDX2,NANOG,POU5F1,TBX3
han_GSE107552	SCENIC	normalized	50000	hESC_chipunion_KDUnion_intersect	4	NANOG,POU5F1,TBX3,ZNF281
han_GSE107552	SCENIC	normalized	5000	hESC_lit	0	NA
han_GSE107552	SCENIC	normalized	10000	hESC_lit	0	NA
han_GSE107552	SCENIC	normalized	50000	hESC_lit	0	NA
sridharan_A2S	SCENIC	normalized	5000	mESC_escapechip	13	E2f4,Esrrb,Klf2,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Yy1,Zfp42,Zic3
sridharan_A2S	SCENIC	normalized	10000	mESC_escapechip	13	E2f4,Esrrb,Klf2,Klf4,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Zfp42,Zic3
sridharan_A2S	SCENIC	normalized	50000	mESC_escapechip	20	E2f4,Esrrb,Gli1,Klf2,Klf4,Klf5,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall1,Sall4,Sox2,Tbx3,Tcf3,Trim28,Zfp42,Zfx,Zic3
sridharan_A2S	SCENIC	normalized	5000	mESC_encodechip	0	NA
sridharan_A2S	SCENIC	normalized	10000	mESC_encodechip	0	NA
sridharan_A2S	SCENIC	normalized	50000	mESC_encodechip	0	NA
sridharan_A2S	SCENIC	normalized	5000	mESC_chipunion	13	E2f4,Esrrb,Klf2,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Yy1,Zfp42,Zic3
sridharan_A2S	SCENIC	normalized	10000	mESC_chipunion	13	E2f4,Esrrb,Klf2,Klf4,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Zfp42,Zic3
sridharan_A2S	SCENIC	normalized	50000	mESC_chipunion	20	E2f4,Esrrb,Gli1,Klf2,Klf4,Klf5,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall1,Sall4,Sox2,Tbx3,Tcf3,Trim28,Zfp42,Zfx,Zic3
sridharan_A2S	SCENIC	normalized	5000	mESC_logof	8	Esrrb,Jarid2,Klf4,Myc,Nanog,Pou5f1,Smad7,Sox2
sridharan_A2S	SCENIC	normalized	10000	mESC_logof	9	Esrrb,Jarid2,Klf4,Myc,Nanog,Nr0b1,Pou5f1,Smad7,Sox2
sridharan_A2S	SCENIC	normalized	50000	mESC_logof	15	Eomes,Esrrb,Gata3,Jarid2,Klf4,Klf5,Mef2c,Nanog,Nr0b1,Otx2,Pou5f1,Sall4,Sox2,Sox9,Tbx3
sridharan_A2S	SCENIC	normalized	5000	mESC_nishiyama	4	Esrrb,Fosl2,Sox2,Zic1
sridharan_A2S	SCENIC	normalized	10000	mESC_nishiyama	10	Esrrb,Fosl2,Foxc1,Gata2,Irf2,Myc,Nr0b1,Sox11,Sox2,Zic1
sridharan_A2S	SCENIC	normalized	50000	mESC_nishiyama	19	Atf3,Eomes,Esrrb,Fosl2,Foxc1,Gata2,Irf2,Jun,Klf4,Lhx2,Myc,Nr0b1,Nupr1,Pou5f1,Smad7,Sox11,Sox2,Sox9,Zic1
sridharan_A2S	SCENIC	normalized	5000	mESC_KDUnion	6	Esrrb,Fosl2,Jarid2,Nanog,Sox2,Zic1
sridharan_A2S	SCENIC	normalized	10000	mESC_KDUnion	11	Esrrb,Fosl2,Foxc1,Gata2,Irf2,Jarid2,Nanog,Pou5f1,Sox11,Sox2,Zic1
sridharan_A2S	SCENIC	normalized	50000	mESC_KDUnion	24	Atf3,Eomes,Esrrb,Fosl2,Foxc1,Foxg1,Gata2,Irf2,Jarid2,Jun,Klf4,Klf5,Lhx2,Myc,Nanog,Nr0b1,Otx2,Pou5f1,Sall4,Sox11,Sox2,Sox9,Tbx3,Zic1
sridharan_A2S	SCENIC	normalized	5000	mESC_chipunion_KDUnion_intersect	7	Esrrb,Klf4,Myc,Nanog,Nr0b1,Pou5f1,Sox2
sridharan_A2S	SCENIC	normalized	10000	mESC_chipunion_KDUnion_intersect	8	Esrrb,Klf4,Myc,Nanog,Nr0b1,Pou5f1,Sall4,Sox2
sridharan_A2S	SCENIC	normalized	50000	mESC_chipunion_KDUnion_intersect	6	Esrrb,Klf4,Nanog,Nr0b1,Pou5f1,Sox2
sridharan_A2S	SCENIC	normalized	5000	mESC_ATAC_Day4Day6Union	1	Irf2
sridharan_A2S	SCENIC	normalized	10000	mESC_ATAC_Day4Day6Union	0	NA
sridharan_A2S	SCENIC	normalized	50000	mESC_ATAC_Day4Day6Union	5	Fosl2,Irf2,Myc,Pou5f1,Sox2
sridharan_A2S	SCENIC	normalized	5000	mESC_lit	1	Nr0b1
sridharan_A2S	SCENIC	normalized	10000	mESC_lit	1	Nr0b1
sridharan_A2S	SCENIC	normalized	50000	mESC_lit	1	Nr0b1
sridharan_FBS	SCENIC	normalized	5000	mESC_escapechip	10	Chd1,Esrrb,Klf2,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Sox2
sridharan_FBS	SCENIC	normalized	10000	mESC_escapechip	14	Chd1,E2f4,Esrrb,Klf2,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall1,Sall4,Sox2,Zfp42,Zic3
sridharan_FBS	SCENIC	normalized	50000	mESC_escapechip	22	Chd1,E2f4,Esrrb,Klf2,Klf4,Klf5,Max,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall1,Sall4,Sox2,Tcf3,Trim28,Yy1,Zfp281,Zfp42,Zfx,Zic3
sridharan_FBS	SCENIC	normalized	5000	mESC_encodechip	0	NA
sridharan_FBS	SCENIC	normalized	10000	mESC_encodechip	0	NA
sridharan_FBS	SCENIC	normalized	50000	mESC_encodechip	0	NA
sridharan_FBS	SCENIC	normalized	5000	mESC_chipunion	10	Chd1,Esrrb,Klf2,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Sox2
sridharan_FBS	SCENIC	normalized	10000	mESC_chipunion	15	Chd1,E2f4,Esrrb,Klf2,Klf4,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall1,Sall4,Sox2,Zfp42,Zic3
sridharan_FBS	SCENIC	normalized	50000	mESC_chipunion	22	Chd1,E2f4,Esrrb,Klf2,Klf4,Klf5,Max,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall1,Sall4,Sox2,Tcf3,Trim28,Yy1,Zfp281,Zfp42,Zfx,Zic3
sridharan_FBS	SCENIC	normalized	5000	mESC_logof	8	Esrrb,Jarid2,Klf4,Nanog,Nr0b1,Otx2,Pou5f1,Sox2
sridharan_FBS	SCENIC	normalized	10000	mESC_logof	7	Esrrb,Id1,Jarid2,Nanog,Nr0b1,Pou5f1,Sox2
sridharan_FBS	SCENIC	normalized	50000	mESC_logof	11	Esrrb,Gata3,Jarid2,Klf4,Mef2c,Nanog,Nr0b1,Otx2,Pou5f1,Sox2,Sox9
sridharan_FBS	SCENIC	normalized	5000	mESC_nishiyama	7	Esrrb,Foxc1,Jun,Nanog,Nr0b1,Sox2,Zic1
sridharan_FBS	SCENIC	normalized	10000	mESC_nishiyama	9	Esrrb,Foxc1,Jun,Mef2c,Nr0b1,Nr2f1,Pou5f1,Sox2,Zic1
sridharan_FBS	SCENIC	normalized	50000	mESC_nishiyama	15	Atf3,Elf1,Esrrb,Fosl2,Foxc1,Gata3,Gbx2,Jun,Lhx2,Nr0b1,Nr5a2,Otx2,Pou5f1,Sox9,Zic1
sridharan_FBS	SCENIC	normalized	5000	mESC_KDUnion	8	Esrrb,Foxc1,Jarid2,Jun,Nanog,Nr0b1,Sox2,Zic1
sridharan_FBS	SCENIC	normalized	10000	mESC_KDUnion	14	Esrrb,Foxc1,Gbx2,Jarid2,Jun,Klf4,Mef2c,Nanog,Nr0b1,Nr2f1,Pou5f1,Sall4,Sox2,Zic1
sridharan_FBS	SCENIC	normalized	50000	mESC_KDUnion	21	Atf3,Dmrt1,Elf1,Esrrb,Fosl2,Foxc1,Gata3,Gbx2,Id1,Jarid2,Jun,Lhx2,Mef2c,Nanog,Nr0b1,Nr2f1,Otx2,Pou5f1,Sox11,Sox2,Zic1
sridharan_FBS	SCENIC	normalized	5000	mESC_chipunion_KDUnion_intersect	7	Esrrb,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Tbx3
sridharan_FBS	SCENIC	normalized	10000	mESC_chipunion_KDUnion_intersect	6	Esrrb,Nanog,Nr0b1,Pou5f1,Sall4,Sox2
sridharan_FBS	SCENIC	normalized	50000	mESC_chipunion_KDUnion_intersect	7	Esrrb,Klf4,Nanog,Nr0b1,Pou5f1,Sox2,Zfp281
sridharan_FBS	SCENIC	normalized	5000	mESC_ATAC_Day4Day6Union	2	Fosl2,Myc
sridharan_FBS	SCENIC	normalized	10000	mESC_ATAC_Day4Day6Union	0	NA
sridharan_FBS	SCENIC	normalized	50000	mESC_ATAC_Day4Day6Union	2	Fosl2,Sox2
sridharan_FBS	SCENIC	normalized	5000	mESC_lit	0	NA
sridharan_FBS	SCENIC	normalized	10000	mESC_lit	0	NA
sridharan_FBS	SCENIC	normalized	50000	mESC_lit	0	NA
shalek_GSE48968	SCENIC	normalized	5000	mDC_chipunion	15	Atf3,Cebpb,Egr1,Egr2,Ets2,Irf1,Irf2,Junb,Maff,Nfkb1,Rel,Relb,Stat1,Stat2,Stat3
shalek_GSE48968	SCENIC	normalized	10000	mDC_chipunion	18	Ahr,Atf3,Cebpb,Egr1,Egr2,Ets2,Irf1,Irf2,Junb,Maff,Nfkb1,Rel,Rela,Relb,Runx1,Stat1,Stat2,Stat3
shalek_GSE48968	SCENIC	normalized	50000	mDC_chipunion	22	Ahr,Atf3,Atf4,Cebpb,E2f4,Egr1,Egr2,Ets2,Hif1a,Irf1,Irf2,Irf4,Junb,Maff,Nfkb1,Rel,Rela,Relb,Runx1,Stat1,Stat2,Stat3
shalek_GSE48968	SCENIC	normalized	5000	mDC_KDUnion	19	Ahr,Atf3,Cebpb,Egr1,Egr2,Ets2,Hif1a,Irf1,Irf4,Jak2,Junb,Maff,Nfkb1,Rel,Rela,Relb,Stat1,Stat2,Stat3
shalek_GSE48968	SCENIC	normalized	10000	mDC_KDUnion	20	Ahr,Atf3,Cebpb,Egr1,Egr2,Ets2,Hif1a,Irf1,Irf2,Irf4,Jak2,Junb,Maff,Nfkb1,Rel,Rela,Relb,Stat1,Stat2,Stat3
shalek_GSE48968	SCENIC	normalized	50000	mDC_KDUnion	23	Ahr,Atf3,Cebpb,E2f4,Egr1,Egr2,Ets2,Hif1a,Irf1,Irf2,Irf4,Jak2,Junb,Maff,Nfkb1,Rel,Rela,Relb,Runx1,Ruvbl2,Stat1,Stat2,Stat3
shalek_GSE48968	SCENIC	normalized	5000	mDC_chipunion_KDUnion_intersect	19	Atf3,Cebpb,E2f4,Egr1,Egr2,Ets2,Irf1,Irf2,Irf4,Junb,Maff,Nfkb1,Rel,Rela,Relb,Runx1,Stat1,Stat2,Stat3
shalek_GSE48968	SCENIC	normalized	10000	mDC_chipunion_KDUnion_intersect	20	Ahr,Atf3,Cebpb,E2f4,Egr1,Egr2,Ets2,Irf1,Irf2,Irf4,Junb,Maff,Nfkb1,Rel,Rela,Relb,Runx1,Stat1,Stat2,Stat3
shalek_GSE48968	SCENIC	normalized	50000	mDC_chipunion_KDUnion_intersect	21	Ahr,Atf3,Cebpb,E2f4,Egr1,Egr2,Ets2,Hif1a,Irf1,Irf2,Irf4,Junb,Maff,Nfkb1,Rel,Rela,Relb,Runx1,Stat1,Stat2,Stat3
zhao_GSE114952	SCENIC	normalized	5000	mESC_escapechip	15	Cdx2,Esrrb,Klf2,Klf4,Max,Myc,Nanog,Nr0b1,Pou5f1,Sox17,Sox2,Stat3,Tbx3,Yy1,Zfp42
zhao_GSE114952	SCENIC	normalized	10000	mESC_escapechip	17	Cdx2,Chd1,E2f4,Esrrb,Klf2,Klf4,Max,Myc,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Stat3,Tbx3,Trim28,Zfp42
zhao_GSE114952	SCENIC	normalized	50000	mESC_escapechip	19	Cdx2,Chd1,E2f4,Esrrb,Klf4,Max,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Tbx3,Trim28,Yy1,Zfp42,Zfx,Zic3
zhao_GSE114952	SCENIC	normalized	5000	mESC_encodechip	0	NA
zhao_GSE114952	SCENIC	normalized	10000	mESC_encodechip	0	NA
zhao_GSE114952	SCENIC	normalized	50000	mESC_encodechip	0	NA
zhao_GSE114952	SCENIC	normalized	5000	mESC_chipunion	15	Cdx2,Esrrb,Klf2,Klf4,Max,Myc,Nanog,Nr0b1,Pou5f1,Sox17,Sox2,Stat3,Tbx3,Yy1,Zfp42
zhao_GSE114952	SCENIC	normalized	10000	mESC_chipunion	17	Cdx2,Chd1,E2f4,Esrrb,Klf2,Klf4,Max,Myc,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Stat3,Tbx3,Trim28,Zfp42
zhao_GSE114952	SCENIC	normalized	50000	mESC_chipunion	19	Cdx2,Chd1,E2f4,Esrrb,Klf4,Max,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Tbx3,Trim28,Yy1,Zfp42,Zfx,Zic3
zhao_GSE114952	SCENIC	normalized	5000	mESC_logof	7	Esrrb,Gata3,Myod1,Nanog,Pou5f1,Sox17,Sox2
zhao_GSE114952	SCENIC	normalized	10000	mESC_logof	13	Eomes,Esrrb,Gata3,Jarid2,Klf4,Klf5,Myod1,Nanog,Otx2,Pou5f1,Sox17,Sox2,T
zhao_GSE114952	SCENIC	normalized	50000	mESC_logof	16	Ascl1,Ascl2,Eomes,Esrrb,Gata3,Jarid2,Mef2c,Myod1,Nanog,Nr0b1,Otx2,Pou5f1,Sox17,Sox2,T,Tbx3
zhao_GSE114952	SCENIC	normalized	5000	mESC_nishiyama	13	Atf3,Cdx2,Dmrt1,Gata2,Gata3,Gbx2,Id1,Myod1,Nanog,Nr2f2,Pou5f1,Sox11,Sox2
zhao_GSE114952	SCENIC	normalized	10000	mESC_nishiyama	16	Atf3,Cdx2,Dmrt1,Eomes,Gata2,Gata3,Gbx2,Myod1,Nanog,Nr0b1,Otx2,Pou5f1,Sox11,Sox2,Trim24,Zic1
zhao_GSE114952	SCENIC	normalized	50000	mESC_nishiyama	25	Ascl1,Ascl2,Atf3,Cdc5l,Cdx2,Dmrt1,Eomes,Esrrb,Foxc1,Foxg1,Gata2,Gata3,Hesx1,Mef2c,Myc,Myod1,Nr0b1,Nr2f1,Nr2f2,Otx2,Pou5f1,Sox11,Sox2,Sox7,Zic1
zhao_GSE114952	SCENIC	normalized	5000	mESC_KDUnion	13	Atf3,Cdx2,Esrrb,Gata2,Gata3,Gbx2,Myod1,Nanog,Nr2f2,Pou5f1,Sox11,Sox17,Sox2
zhao_GSE114952	SCENIC	normalized	10000	mESC_KDUnion	12	Atf3,Cdx2,Dmrt1,Gata2,Gata3,Gbx2,Myod1,Nanog,Pou5f1,Sox11,Sox17,Sox2
zhao_GSE114952	SCENIC	normalized	50000	mESC_KDUnion	26	Ascl1,Ascl2,Atf3,Cdx2,Dmrt1,Eomes,Esrrb,Foxc1,Gata2,Gata3,Hesx1,Jarid2,Klf4,Mef2c,Myod1,Nanog,Nr2f2,Otx2,Pou5f1,Sox11,Sox17,Sox2,Sox7,T,Tbx3,Zic1
zhao_GSE114952	SCENIC	normalized	5000	mESC_chipunion_KDUnion_intersect	5	Esrrb,Nanog,Pou5f1,Sox2,Stat3
zhao_GSE114952	SCENIC	normalized	10000	mESC_chipunion_KDUnion_intersect	4	Esrrb,Nanog,Pou5f1,Sox2
zhao_GSE114952	SCENIC	normalized	50000	mESC_chipunion_KDUnion_intersect	7	Esrrb,Klf4,Myc,Nanog,Nr0b1,Pou5f1,Sox2
zhao_GSE114952	SCENIC	normalized	5000	mESC_ATAC_Day4Day6Union	2	Pou5f1,Six1
zhao_GSE114952	SCENIC	normalized	10000	mESC_ATAC_Day4Day6Union	4	Ascl2,Atf3,Gata3,Jun
zhao_GSE114952	SCENIC	normalized	50000	mESC_ATAC_Day4Day6Union	12	Atf3,Fosl2,Foxj2,Gata3,Gbx2,Klf5,Myc,Myod1,Rxra,Sox17,Sox2,Yy1
zhao_GSE114952	SCENIC	normalized	5000	mESC_lit	0	NA
zhao_GSE114952	SCENIC	normalized	10000	mESC_lit	0	NA
zhao_GSE114952	SCENIC	normalized	50000	mESC_lit	0	NA
jackson_GSE125162	SCENIC	normalized	5000	hu	1	YDR043C
jackson_GSE125162	SCENIC	normalized	10000	hu	0	NA
jackson_GSE125162	SCENIC	normalized	50000	hu	1	YLR131C
jackson_GSE125162	SCENIC	normalized	5000	mac2	12	YDR123C,YDR146C,YDR253C,YEL009C,YFL021W,YGL162W,YIL131C,YJL089W,YKL109W,YKL185W,YOR028C,YPL089C
jackson_GSE125162	SCENIC	normalized	10000	mac2	13	YDR123C,YDR146C,YDR253C,YEL009C,YER111C,YIL131C,YJL089W,YKL109W,YKL185W,YLR131C,YNL309W,YOR028C,YPL089C
jackson_GSE125162	SCENIC	normalized	50000	mac2	10	YBL021C,YDR146C,YDR253C,YEL009C,YER111C,YIL131C,YJL089W,YKL109W,YLR131C,YNL103W
jackson_GSE125162	SCENIC	normalized	5000	yeastract_c3	13	YDR123C,YDR146C,YDR253C,YEL009C,YFL021W,YIR017C,YIR033W,YKL062W,YKL109W,YKR034W,YLR131C,YMR280C,YPL089C
jackson_GSE125162	SCENIC	normalized	10000	yeastract_c3	19	YDR146C,YDR253C,YDR421W,YEL009C,YER111C,YFL021W,YIL131C,YIR017C,YIR033W,YKL062W,YKL109W,YKR034W,YLR131C,YML007W,YMR280C,YNL068C,YNL314W,YOR028C,YPL089C
jackson_GSE125162	SCENIC	normalized	50000	yeastract_c3	11	YDR146C,YDR216W,YDR253C,YEL009C,YER111C,YKL109W,YLR131C,YMR280C,YNL027W,YNL068C,YPL089C
jackson_GSE125162	SCENIC	normalized	5000	yeastract_t2	14	YDR146C,YDR253C,YEL009C,YFL021W,YIR017C,YIR033W,YKL062W,YKL109W,YKR034W,YLR131C,YML007W,YMR280C,YNL068C,YPL089C
jackson_GSE125162	SCENIC	normalized	10000	yeastract_t2	16	YDR043C,YDR146C,YDR253C,YEL009C,YER111C,YHL020C,YIL131C,YIR017C,YIR033W,YKL062W,YKL109W,YKR034W,YLR131C,YMR280C,YNL068C,YPL089C
jackson_GSE125162	SCENIC	normalized	50000	yeastract_t2	16	YDR146C,YDR216W,YDR253C,YEL009C,YER040W,YER111C,YIL131C,YIR017C,YIR033W,YKL109W,YKR034W,YLR131C,YMR280C,YNL027W,YNL068C,YPL089C
jackson_GSE125162	SCENIC	normalized	5000	yeast_chipunion	9	YDR043C,YDR253C,YEL009C,YIR017C,YIR033W,YKL043W,YKL109W,YKL185W,YOR028C
jackson_GSE125162	SCENIC	normalized	10000	yeast_chipunion	8	YDR146C,YDR253C,YEL009C,YIR017C,YIR033W,YKL109W,YKL185W,YOR028C
jackson_GSE125162	SCENIC	normalized	50000	yeast_chipunion	17	YBR083W,YDR043C,YDR146C,YDR253C,YEL009C,YER111C,YGL162W,YIL131C,YIR017C,YKL043W,YKL109W,YKL185W,YLR131C,YMR016C,YMR280C,YNL309W,YOR028C
jackson_GSE125162	SCENIC	normalized	5000	yeast_KDUnion	11	YDL020C,YDL048C,YDR253C,YEL009C,YIL101C,YIR017C,YIR033W,YKL109W,YKR034W,YOR344C,YPR065W
jackson_GSE125162	SCENIC	normalized	10000	yeast_KDUnion	16	YDL020C,YDL048C,YDR253C,YEL009C,YIL101C,YIL131C,YIR017C,YIR033W,YKL062W,YKL109W,YKL185W,YKR034W,YML007W,YMR280C,YPL089C,YPR065W
jackson_GSE125162	SCENIC	normalized	50000	yeast_KDUnion	22	YBL008W,YDL020C,YDL048C,YDR096W,YDR146C,YDR253C,YEL009C,YER169W,YGL166W,YIL101C,YIL131C,YIR017C,YJL110C,YKL062W,YKL109W,YKR034W,YLR131C,YMR280C,YNL068C,YOR344C,YPL089C,YPR065W
jackson_GSE125162	SCENIC	normalized	5000	yeast_chipunion_KDUnion_intersect	7	YDR146C,YDR253C,YEL009C,YIR033W,YKL109W,YNL068C,YNL314W
jackson_GSE125162	SCENIC	normalized	10000	yeast_chipunion_KDUnion_intersect	10	YDR043C,YDR146C,YDR253C,YEL009C,YIL131C,YIR033W,YKL109W,YLR131C,YNL068C,YPL089C
jackson_GSE125162	SCENIC	normalized	50000	yeast_chipunion_KDUnion_intersect	9	YDR146C,YDR216W,YEL009C,YER040W,YER111C,YIR033W,YLR131C,YNL068C,YPL089C
gasch_GSE102475	SCODE	normalized	5000	hu	12	YCR084C,YGL073W,YHL025W,YIL036W,YLR113W,YLR403W,YNL199C,YNL216W,YOL004W,YOR290C,YPL075W,YPL254W
gasch_GSE102475	SCODE	normalized	10000	hu	13	YGL071W,YGL073W,YHL025W,YIL036W,YLR039C,YLR403W,YML007W,YNL199C,YNL216W,YOL004W,YOR290C,YPL075W,YPL254W
gasch_GSE102475	SCODE	normalized	50000	hu	14	YBR049C,YCR084C,YGL071W,YGL073W,YHL025W,YIL036W,YIR033W,YLR039C,YLR403W,YNL199C,YNL216W,YOR290C,YPL075W,YPL254W
gasch_GSE102475	SCODE	normalized	5000	mac2	5	YLR403W,YMR037C,YNL199C,YNL216W,YPL075W
gasch_GSE102475	SCODE	normalized	10000	mac2	7	YGL073W,YLR403W,YMR037C,YNL199C,YNL216W,YPL075W,YPR104C
gasch_GSE102475	SCODE	normalized	50000	mac2	3	YGL073W,YNL216W,YPR104C
gasch_GSE102475	SCODE	normalized	5000	yeastract_c3	6	YGL073W,YMR037C,YNL167C,YNL199C,YNL216W,YPL075W
gasch_GSE102475	SCODE	normalized	10000	yeastract_c3	8	YGL073W,YLR223C,YMR037C,YNL167C,YNL199C,YNL216W,YPL075W,YPR104C
gasch_GSE102475	SCODE	normalized	50000	yeastract_c3	10	YBL103C,YGL013C,YGL073W,YLR223C,YMR037C,YNL167C,YNL199C,YNL216W,YPL075W,YPR104C
gasch_GSE102475	SCODE	normalized	5000	yeastract_t2	7	YGL073W,YLR403W,YML007W,YMR037C,YNL167C,YNL199C,YPL075W
gasch_GSE102475	SCODE	normalized	10000	yeastract_t2	10	YBL005W,YGL073W,YLR223C,YLR403W,YML007W,YMR037C,YNL199C,YNL216W,YPL075W,YPR104C
gasch_GSE102475	SCODE	normalized	50000	yeastract_t2	12	YBL005W,YDL020C,YGL013C,YGL073W,YLR223C,YLR403W,YML007W,YMR037C,YNL167C,YNL199C,YPL075W,YPR104C
gasch_GSE102475	SCODE	normalized	5000	yeast_chipunion	14	YGL013C,YGL073W,YHR084W,YKL043W,YLR403W,YMR016C,YMR037C,YNL167C,YNL199C,YNL216W,YOR028C,YOR344C,YPL075W,YPR104C
gasch_GSE102475	SCODE	normalized	10000	yeast_chipunion	14	YGL013C,YGL073W,YHR084W,YKL043W,YLR223C,YLR403W,YMR016C,YMR037C,YNL167C,YNL199C,YNL216W,YOR028C,YPL075W,YPR104C
